16.2260477413825,-61.539230346679695
16.21106138654677,-61.52887327655946
16.19607503171104,-61.51851620643922
16.18108867687531,-61.50815913631899
16.177974757744217,-61.489715046371956
16.174860838613125,-61.471270956424924
16.171746919482032,-61.45282686647789
16.16863300035094,-61.43438277653086
16.16551908121985,-61.41593868658383
16.162405162088756,-61.3974945966368
16.159291242957664,-61.379050506689765
16.156177323826572,-61.36060641674273
16.15306340469548,-61.3421623267957
16.15101737556726,-61.32355960089545
16.14897134643904,-61.3049568749952
16.14692531731082,-61.28635414909495
16.1448792881826,-61.267751423194696
16.14283325905438,-61.249148697294444
16.14078722992616,-61.23054597139419
16.13874120079794,-61.21194324549394
16.13669517166972,-61.19334051959369
16.1346491425415,-61.17473779369344
16.132603113413282,-61.15613506779319
16.130557084285062,-61.137532341892936
16.128511055156842,-61.118929615992684
16.126465026028622,-61.10032689009243
16.124418996900403,-61.08172416419218
16.133433226356914,-61.06550380397678
16.142447455813425,-61.04928344376138
16.151461685269936,-61.03306308354598
16.160475914726447,-61.01684272333058
16.16949014418296,-61.000622363115184
16.17850437363947,-60.984402002899785
16.18751860309598,-60.968181642684385
16.196532832552492,-60.951961282468986
16.205547062009003,-60.935740922253586
16.214561291465515,-60.91952056203819
16.223575520922026,-60.90330020182279
16.232589750378537,-60.88707984160739
16.241603979835048,-60.87085948139199
16.25061820929156,-60.85463912117659
16.25963243874807,-60.83841876096119
16.268646668204582,-60.82219840074579
16.277660897661093,-60.80597804053039
16.286675127117604,-60.78975768031499
16.295689356574115,-60.77353732009959
16.304703586030627,-60.75731695988419
16.313717815487138,-60.74109659966879
16.32273204494365,-60.724876239453394
16.33174627440016,-60.708655879237995
16.34076050385667,-60.692435519022595
16.349774733313183,-60.676215158807196
16.358788962769694,-60.659994798591796
16.367803192226205,-60.6437744383764
16.376817421682716,-60.627554078161
16.385831651139227,-60.6113337179456
16.39484588059574,-60.5951133577302
16.40386011005225,-60.5788929975148
16.41287433950876,-60.5626726372994
16.421888568965272,-60.546452277084
16.430902798421783,-60.5302319168686
16.439917027878295,-60.5140115566532
16.448931257334806,-60.4977911964378
16.457945486791317,-60.4815708362224
16.46695971624783,-60.465350476007
16.47597394570434,-60.449130115791604
16.48498817516085,-60.432909755576205
16.494002404617362,-60.416689395360805
16.503016634073873,-60.400469035145406
16.512030863530384,-60.38424867493001
16.521045092986895,-60.36802831471461
16.530059322443407,-60.35180795449921
16.539073551899918,-60.33558759428381
16.54808778135643,-60.31936723406841
16.55710201081294,-60.30314687385301
16.56611624026945,-60.28692651363761
16.57785861881438,-60.27141657385923
16.589600997359305,-60.255906634080844
16.601343375904232,-60.24039669430246
16.61308575444916,-60.22488675452408
16.624828132994086,-60.209376814745696
16.636570511539013,-60.19386687496731
16.64831289008394,-60.17835693518893
16.660055268628867,-60.16284699541055
16.671797647173793,-60.147337055632164
16.68354002571872,-60.13182711585378
16.695282404263647,-60.1163171760754
16.707024782808574,-60.100807236297015
16.7187671613535,-60.08529729651863
16.730509539898428,-60.06978735674025
16.742251918443355,-60.05427741696187
16.75399429698828,-60.038767477183484
16.76573667553321,-60.0232575374051
16.777479054078135,-60.00774759762672
16.789221432623062,-59.992237657848335
16.80096381116799,-59.97672771806995
16.812706189712916,-59.96121777829157
16.824448568257843,-59.94570783851319
16.83619094680277,-59.930197898734804
16.847933325347697,-59.91468795895642
16.859675703892623,-59.89917801917804
16.87141808243755,-59.883668079399655
16.883160460982477,-59.86815813962127
16.894902839527404,-59.85264819984289
16.90664521807233,-59.837138260064506
16.918387596617258,-59.82162832028612
16.930129975162185,-59.80611838050774
16.94187235370711,-59.79060844072936
16.95361473225204,-59.775098500950975
16.965357110796965,-59.75958856117259
16.977099489341892,-59.74407862139421
